X,Y,FID,Name_of_Sc,Level_,Status,SchSponsor,Type1,Type2,Type3,PupilTeach,ClassrmRat,ToiletRati,No_Classrm,BoysToilet,GirlsToilet,TeachersTo,TotalToile,TotalBoys,TotalGirls,TotalEnrol,GO_KTSC_M,GOK_TSC_F,authorityM,authorityF,PTA_BOG_M,PTA_BOG_F,OthersM,OthersF,NoTeaching,NonTeachin,Province,District,Division,Location,Costituenc,Latitude,Longitude
34.36,0.59,15739,LUPIDA PRI,PRIMARY SCHOOL,PUBLIC,CENTRAL GOVERNMENT/DEB,MIXED,DAY ONLY,INTEGRATED,56.2,73.5,95.5,13,6,4,2,0,0,0,955,11,6,0,0,0,0,0,0,2,3,WESTERN,BUSIA,NAMBALE,BUKHAYO NORTH,NAMBALE,0.59,34.36
34.57,0.6,15740,SIKATA RC SPECIAL SCH,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,SPECIAL SCHOOL,9.4,47,23.5,1,1,1,0,0,0,0,47,2,3,0,0,0,0,0,0,2,1,WESTERN,BUNGOMA,CENTRAL,SIRARE,SIRISIA,0.6,34.57
34.68,0.03,15741,MADZUU PRIMARY,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,48.9,55,24.4,8,8,10,2,0,0,0,440,5,4,0,0,0,0,0,0,1,2,WESTERN,VIHIGA,VIHIGA,MUINGOMA,VIHIGA,0.03,34.68
34.36,0.57,15742,DULIENGE PRI,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,42.5,42.5,85,4,1,1,0,0,0,0,170,0,0,0,0,1,3,0,0,1,1,WESTERN,BUSIA,NAMBALE,BUKHAYO NORTH,NAMBALE,0.57,34.36
34.56,0.62,15743,CHEMWA RC PRI SCH,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,42.8,42.8,52.8,21,8,9,3,0,0,0,898,9,8,0,0,2,2,0,0,4,1,WESTERN,BUNGOMA,CENTRAL,SIRARE,SIRISIA,0.62,34.56
34.67,0.04,15744,IHYAGALO PRIMARY,PRIMARY SCHOOL,PUBLIC,CENTRAL GOVERNMENT,MIXED,DAY ONLY,ORDINARY,32.1,42.8,27.5,9,8,6,2,0,0,0,385,5,4,0,0,0,1,0,2,1,1,WESTERN,VIHIGA,VIHIGA,MUNGOMA,VIHIGA,0.04,34.67
34.55,0.64,15745,KHALABA RC PRI SCH,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,2.3,1.3,1.8,14,5,5,2,0,0,0,18,3,5,0,0,0,0,0,0,3,1,WESTERN,BUNGOMA,CENTRAL,KABUCHAI,SIRISIA,0.64,34.55
34.67,0.05,15746,KISIENYA PRIMARY,PRIMARY SCHOOL,PUBLIC,LOCAL GOVERNMENT AUTHORITY,MIXED,DAY ONLY,ORDINARY,33.5,33.5,26.4,11,6,8,2,0,0,0,369,3,6,0,0,2,0,0,0,1,1,WESTERN,VIHIGA,VIHIGA,MUNGOMA,VIHIGA,0.05,34.67
34.35,0.57,15747,SIERA PRI,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,65.3,57.1,38.1,8,5,7,2,0,0,0,457,5,2,0,0,0,0,0,0,1,1,WESTERN,BUSIA,NAMBALE,BUKHAYO NORTH,NAMBALE,0.57,34.35
34.54,0.65,15748,MASOKHO PRI SCH,PRIMARY SCHOOL,PUBLIC,RELIGIOUS ORGANIZATION,MIXED,DAY ONLY,ORDINARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WESTERN,BUNGOMA,CENTRAL,KABUCHAI,SIRISIA,0.65,34.54
